ID	Participant	Condition	Word	Cognate	TrialNumberRaw	PreTestRaw	GermanKnown	TestingMoment	RetentionInterval	KnownBefore	MeanTime	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	ExtraPhonemes	Memory	Lextale	Proficiency	YearsOfDutch	Age	Exposure	HowManyOtherLanguages
46tol	46	Control	tol	Non-cognate	57	h		Post	7	No		0	3	0	3	0		68.75	4	0.666666667	20	3	3
46slinger	46	Control	slinger	Non-cognate	58	9		Post	3	Yes		0	6	0	6	0		68.75	4	0.666666667	20	3	3
46speen	46	Control	speen	Non-cognate	59	9		Post	3	No		0	4	0	4	0		68.75	4	0.666666667	20	3	3
46slang	46	Control	slang	Cognate	61	9	Yes	Post	3	Yes		0	4	0	4	0		68.75	4	0.666666667	20	3	3
46kurk	46	Control	kurk	Cognate	63	9	Yes	Post	7	No		0.75	4	3	1	0		68.75	4	0.666666667	20	3	3
46onderzetter	46	Control	onderzetter	Cognate	67	9	Yes	Post	3	No		0	10	0	10	0		68.75	4	0.666666667	20	3	3
46lantaarn	46	Control	lantaarn	Cognate	69	9	Yes	Post	3	No		0	7	0	7	0		68.75	4	0.666666667	20	3	3
46stamper	46	Control	stamper	Cognate	72	9	Yes	Post	7	Yes		0	7	0	7	0		68.75	4	0.666666667	20	3	3
46wafelijzer	46	Control	wafelijzer	Cognate	76	9	Yes	Post	7	No		0	9	0	9	0		68.75	4	0.666666667	20	3	3
47zeis	47	Control	zeis	Cognate	3	9	Yes	Post	7	No		0	3	0	3	0	87	56.25	4	5	23	3.666666667	2
47gieter	47	Control	gieter	Cognate	4	9	Yes	Post	3	No		0.33	5	2	3	-1	87	56.25	4	5	23	3.666666667	2
47schroef	47	Control	schroef	Cognate	5	9	Yes	Post	3	Yes		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47zaag	47	Control	zaag	Cognate	8	h	Yes	Post	7	No		0.67	3	2	1	0	87	56.25	4	5	23	3.666666667	2
47hengel	47	Control	hengel	Cognate	10	h	Yes	Post	3	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47aambeeld	47	Control	aambeeld	Cognate	12	9	No	Post	7	No		0	6	0	6	0	87	56.25	4	5	23	3.666666667	2
47slab	47	Control	slab	Non-cognate	22	8		Post	7	No		0	4	0	4	0	87	56.25	4	5	23	3.666666667	2
47pet	47	Control	pet	Non-cognate	27	8		Post	3	No		0	3	0	3	0	87	56.25	4	5	23	3.666666667	2
47gesp	47	Control	gesp	Non-cognate	32	9		Post	3	No		0	4	0	4	0	87	56.25	4	5	23	3.666666667	2
47waaier	47	Control	waaier	Non-cognate	35	9		Post	7	Yes		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47kous	47	Control	kous	Non-cognate	37	9		Post	7	No		0	3	0	3	0	87	56.25	4	5	23	3.666666667	2
47veter	47	Control	veter	Non-cognate	40	9		Post	3	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47toverstaf	47	Control	toverstaf	Cognate	41	9	Yes	Post	7	No		0.33	9	3	6	0	87	56.25	4	5	23	3.666666667	2
47stelt	47	Control	stelt	Cognate	45	h	Yes	Post	7	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47stokpaard	47	Control	stokpaard	Cognate	46	9	Yes	Post	3	No		0.5	8	4	4	0	87	56.25	4	5	23	3.666666667	2
47gum	47	Control	gum	Cognate	53	9	Yes	Post	3	No		0	3	0	3	0	87	56.25	4	5	23	3.666666667	2
47peddel	47	Control	peddel	Cognate	57	h	Yes	Post	7	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47tamboerijn	47	Control	tamboerijn	Cognate	58	9	No	Post	3	Yes		0	8	0	8	0	87	56.25	4	5	23	3.666666667	2
47garde	47	Control	garde	Non-cognate	63	9		Post	3	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47lessenaar	47	Control	lessenaar	Non-cognate	64	9		Post	7	Yes		0	7	0	7	0	87	56.25	4	5	23	3.666666667	2
47broodrooster	47	Control	broodrooster	Non-cognate	65	g		Post	7	No		0	10	0	10	0	87	56.25	4	5	23	3.666666667	2
47kooi	47	Control	kooi	Non-cognate	68	8		Post	7	Yes		0	3	0	3	0	87	56.25	4	5	23	3.666666667	2
47stolp	47	Control	stolp	Non-cognate	70	9		Post	3	No		0	5	0	5	0	87	56.25	4	5	23	3.666666667	2
47kapstok	47	Control	kapstok	Non-cognate	76	9		Post	3	No		0	7	0	7	0	87	56.25	4	5	23	3.666666667	2
48kwast	48	Control	kwast	Non-cognate	3	9		Post	3	No		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48passer	48	Control	passer	Non-cognate	6	g		Post	3	No		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48spijker	48	Control	spijker	Non-cognate	8	8		Post	3	Yes		0	6	0	6	0	85	71.25	3	1	20	3.666666667	3
48kruiwagen	48	Control	kruiwagen	Non-cognate	12	9		Post	7	No		0	7	0	7	0	85	71.25	3	1	20	3.666666667	3
48vijzel	48	Control	vijzel	Non-cognate	15	h		Post	7	No		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48spuit	48	Control	spuit	Non-cognate	20	9		Post	7	No		0	4	0	4	0	85	71.25	3	1	20	3.666666667	3
48keppel	48	Control	keppel	Cognate	24	9	Yes	Post	3	No		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48tulband	48	Control	tulband	Cognate	25	9	Yes	Post	7	No		0	7	0	7	0	85	71.25	3	1	20	3.666666667	3
48rits	48	Control	rits	Cognate	26	9	Yes	Post	7	No		0	4	0	4	0	85	71.25	3	1	20	3.666666667	3
48pruik	48	Control	pruik	Cognate	29	9	Yes	Post	3	No		0.6	4	2	2	-1	85	71.25	3	1	20	3.666666667	3
48schort	48	Control	schort	Cognate	38	9	Yes	Post	3	No		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48kraag	48	Control	kraag	Cognate	39	9	Yes	Post	7	No		0	4	0	4	0	85	71.25	3	1	20	3.666666667	3
48slinger	48	Control	slinger	Non-cognate	43	h		Post	7	Yes		0	6	0	6	0	85	71.25	3	1	20	3.666666667	3
48skelter	48	Control	skelter	Non-cognate	47	h		Post	3	No		0	7	0	7	0	85	71.25	3	1	20	3.666666667	3
48puntenslijper	48	Control	puntenslijper	Non-cognate	49	9		Post	7	Yes		0	11	0	11	0	85	71.25	3	1	20	3.666666667	3
48tol	48	Control	tol	Non-cognate	53	h		Post	3	No		0	3	0	3	0	85	71.25	3	1	20	3.666666667	3
48speen	48	Control	speen	Non-cognate	55	h		Post	7	No		0	4	0	4	0	85	71.25	3	1	20	3.666666667	3
48sambabal	48	Control	sambabal	Non-cognate	57	h		Post	3	No		0	8	0	8	0	85	71.25	3	1	20	3.666666667	3
48onderzetter	48	Control	onderzetter	Cognate	62	9	Yes	Post	7	Yes		0	10	0	10	0	85	71.25	3	1	20	3.666666667	3
48servet	48	Control	servet	Cognate	65	g	Yes	Post	3	Yes		0	6	0	6	0	85	71.25	3	1	20	3.666666667	3
48bezem	48	Control	bezem	Cognate	67	8	Yes	Post	3	Yes		0	5	0	5	0	85	71.25	3	1	20	3.666666667	3
48lantaarn	48	Control	lantaarn	Cognate	72	9	Yes	Post	7	No		0	7	0	7	0	85	71.25	3	1	20	3.666666667	3
48wafelijzer	48	Control	wafelijzer	Cognate	73	9	Yes	Post	3	Yes		0	9	0	9	0	85	71.25	3	1	20	3.666666667	3
48slang	48	Control	slang	Cognate	77	9	Yes	Post	7	No		0	4	0	4	0	85	71.25	3	1	20	3.666666667	3
49lessenaar	49	Control	lessenaar	Non-cognate	3	9		Post	3	No		0	7	0	7	0	82	58.75	2	1	20	3.666666667	1
49garde	49	Control	garde	Non-cognate	7	9		Post	7	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49kooi	49	Control	kooi	Non-cognate	11	9		Post	3	Yes		0.2	3	1	2	-2	82	58.75	2	1	20	3.666666667	1
49kapstok	49	Control	kapstok	Non-cognate	14	9		Post	7	Yes		0	7	0	7	0	82	58.75	2	1	20	3.666666667	1
49rietje	49	Control	rietje	Non-cognate	16	9		Post	7	Yes		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49broodrooster	49	Control	broodrooster	Non-cognate	17	g		Post	3	No		0	10	0	10	0	82	58.75	2	1	20	3.666666667	1
49toverstaf	49	Control	toverstaf	Cognate	25	9	Yes	Post	7	No		0	9	0	9	0	82	58.75	2	1	20	3.666666667	1
49peddel	49	Control	peddel	Cognate	26	9	Yes	Post	3	Yes		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49knuffel	49	Control	knuffel	Cognate	29	9	Yes	Post	3	Yes		0.83	6	5	1	0	82	58.75	2	1	20	3.666666667	1
49stelt	49	Control	stelt	Cognate	29	9	Yes	Post	3	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49tamboerijn	49	Control	tamboerijn	Cognate	39	9	Yes	Post	7	No		0	8	0	8	0	82	58.75	2	1	20	3.666666667	1
49wip	49	Control	wip	Cognate	40	9	Yes	Post	7	No		0	3	0	3	0	82	58.75	2	1	20	3.666666667	1
49kous	49	Control	kous	Non-cognate	44	9		Post	3	No		0	3	0	3	0	82	58.75	2	1	20	3.666666667	1
49gesp	49	Control	gesp	Non-cognate	47	9		Post	7	No		0	4	0	4	0	82	58.75	2	1	20	3.666666667	1
49slab	49	Control	slab	Non-cognate	50	9		Post	3	No		0	4	0	4	0	82	58.75	2	1	20	3.666666667	1
49speldje	49	Control	speldje	Non-cognate	51	8		Post	7	No		0	7	0	7	0	82	58.75	2	1	20	3.666666667	1
49veter	49	Control	veter	Non-cognate	55	8		Post	7	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49waaier	49	Control	waaier	Non-cognate	59	9		Post	3	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49klapper	49	Control	klapper	Cognate	62	9	Yes	Post	7	No		0	6	0	6	0	82	58.75	2	1	20	3.666666667	1
49vijl	49	Control	vijl	Cognate	67	9	Yes	Post	3	No		0	3	0	3	0	82	58.75	2	1	20	3.666666667	1
49aambeeld	49	Control	aambeeld	Cognate	68	h	Yes	Post	3	No		0	6	0	6	0	82	58.75	2	1	20	3.666666667	1
49heggenschaar	49	Control	heggenschaar	Cognate	69	8	Yes	Post	3	No		0	8	0	8	0	82	58.75	2	1	20	3.666666667	1
49hengel	49	Control	hengel	Cognate	70	9	Yes	Post	7	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
49schroef	49	Control	schroef	Cognate	79	9	Yes	Post	7	No		0	5	0	5	0	82	58.75	2	1	20	3.666666667	1
50kussen	50	Control	kussen	Cognate	9	g	Yes	Post	7	Yes		0	4	0	4	0		72.5	3	3	21	2.333333333	2
50lantaarn	50	Control	lantaarn	Cognate	13	9	Yes	Post	3	No		0	7	0	7	0		72.5	3	3	21	2.333333333	2
50onderzetter	50	Control	onderzetter	Cognate	14	3	Yes	Post	3	Yes		1	10	10	0	0		72.5	3	3	21	2.333333333	2
50slang	50	Control	slang	Cognate	17	9	Yes	Post	3	No		0	4	0	4	0		72.5	3	3	21	2.333333333	2
50kaars	50	Control	kaars	Cognate	18	8	Yes	Post	7	Yes		0.17	4	1	3	-2		72.5	3	3	21	2.333333333	2
50bezem	50	Control	bezem	Cognate	19	9	Yes	Post	7	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
50speen	50	Control	speen	Non-cognate	22	h		Post	3	No		0	4	0	4	0		72.5	3	3	21	2.333333333	2
50rammelaar	50	Control	rammelaar	Non-cognate	24	9		Post	3	No		0	7	0	7	0		72.5	3	3	21	2.333333333	2
50skelter	50	Control	skelter	Non-cognate	26	g		Post	7	No		0	7	0	7	0		72.5	3	3	21	2.333333333	2
50slinger	50	Control	slinger	Non-cognate	28	9		Post	3	Yes		0	6	0	6	0		72.5	3	3	21	2.333333333	2
50sambabal	50	Control	sambabal	Non-cognate	35	g		Post	7	No		0	8	0	8	0		72.5	3	3	21	2.333333333	2
50tol	50	Control	tol	Non-cognate	38	9		Post	7	No		0	3	0	3	0		72.5	3	3	21	2.333333333	2
50mijter	50	Control	mijter	Cognate	41	9	No	Post	3	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
50keppel	50	Control	keppel	Cognate	42	9	No	Post	7	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
50rits	50	Control	rits	Cognate	43	h	Yes	Post	3	Yes		0.36	4	1	3	-7		72.5	3	3	21	2.333333333	2
50schort	50	Control	schort	Cognate	45	9	Yes	Post	7	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
50tulband	50	Control	tulband	Cognate	49	g	Yes	Post	3	Yes		0.57	7	4	3	0		72.5	3	3	21	2.333333333	2
50staf	50	Control	staf	Cognate	50	9	Yes	Post	7	Yes		0.75	4	3	1	0		72.5	3	3	21	2.333333333	2
50klos	50	Control	klos	Non-cognate	64	8		Post	7	No		0	4	0	4	0		72.5	3	3	21	2.333333333	2
50buis	50	Control	buis	Non-cognate	68	3		Post	3	Yes		1	3	3	0	0		72.5	3	3	21	2.333333333	2
50passer	50	Control	passer	Non-cognate	71	g		Post	7	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
50kruiwagen	50	Control	kruiwagen	Non-cognate	73	h		Post	3	No		0	7	0	7	0		72.5	3	3	21	2.333333333	2
50spijker	50	Control	spijker	Non-cognate	76	g		Post	7	Yes		0	6	0	6	0		72.5	3	3	21	2.333333333	2
50vijzel	50	Control	vijzel	Non-cognate	77	h		Post	3	No		0	5	0	5	0		72.5	3	3	21	2.333333333	2
51garde	51	Control	garde	Non-cognate	1	9		Post	3	Yes		0	5	0	5	0		80	4	7.5	26	2.666666667	3
51kapstok	51	Control	kapstok	Non-cognate	4	9		Post	3	Yes		1	7	7	0	0		80	4	7.5	26	2.666666667	3
51dweil	51	Control	dweil	Non-cognate	5	9		Post	7	Yes		0	4	0	4	0		80	4	7.5	26	2.666666667	3
51rietje	51	Control	rietje	Non-cognate	8	1		Post	3	Yes		1	5	5	0	0		80	4	7.5	26	2.666666667	3
51lessenaar	51	Control	lessenaar	Non-cognate	9	9		Post	7	No		0	7	0	7	0		80	4	7.5	26	2.666666667	3
51stolp	51	Control	stolp	Non-cognate	11	9		Post	7	No		0	5	0	5	0		80	4	7.5	26	2.666666667	3
51gum	51	Control	gum	Cognate	24	9	Yes	Post	7	No		0	3	0	3	0		80	4	7.5	26	2.666666667	3
51stelt	51	Control	stelt	Cognate	25	2	Yes	Post	7	Yes		1	5	5	0	0		80	4	7.5	26	2.666666667	3
51tamboerijn	51	Control	tamboerijn	Cognate	27	9	Yes	Post	3	No		0	8	0	8	0		80	4	7.5	26	2.666666667	3
51knuffel	51	Control	knuffel	Cognate	32	1	Yes	Post	7	Yes		1	6	6	0	0		80	4	7.5	26	2.666666667	3
51wip	51	Control	wip	Cognate	39	3	Yes	Post	3	Yes		1	3	3	0	0		80	4	7.5	26	2.666666667	3
51stokpaard	51	Control	stokpaard	Cognate	40	1	Yes	Post	3	Yes		1	8	8	0	0		80	4	7.5	26	2.666666667	3
51tooi	51	Control	tooi	Non-cognate	43	9		Post	3	No		0	3	0	3	0		80	4	7.5	26	2.666666667	3
51slab	51	Control	slab	Non-cognate	54	9		Post	7	No		0	4	0	4	0		80	4	7.5	26	2.666666667	3
51gesp	51	Control	gesp	Non-cognate	56	1		Post	3	Yes		1	4	4	0	0		80	4	7.5	26	2.666666667	3
51tuinbroek	51	Control	tuinbroek	Non-cognate	57	6		Post	3	No		0.4	7	3	4	-3		80	4	7.5	26	2.666666667	3
51kous	51	Control	kous	Non-cognate	58	8		Post	7	Yes		0	3	0	3	0		80	4	7.5	26	2.666666667	3
51waaier	51	Control	waaier	Non-cognate	60	9		Post	7	No		0.6	5	3	2	0		80	4	7.5	26	2.666666667	3
51zeis	51	Control	zeis	Cognate	61	9	Yes	Post	7	Yes		0	3	0	3	0		80	4	7.5	26	2.666666667	3
51hengel	51	Control	hengel	Cognate	62	1	Yes	Post	3	Yes		1	5	5	0	0		80	4	7.5	26	2.666666667	3
51heggenschaar	51	Control	heggenschaar	Cognate	72	8	Yes	Post	3	Yes		0	8	0	8	0		80	4	7.5	26	2.666666667	3
51aambeeld	51	Control	aambeeld	Cognate	74	h	Yes	Post	7	No		0	6	0	6	0		80	4	7.5	26	2.666666667	3
51klapper	51	Control	klapper	Cognate	76	9	Yes	Post	3	No		0	6	0	6	0		80	4	7.5	26	2.666666667	3
51zaag	51	Control	zaag	Cognate	79	1	Yes	Post	7	Yes		1	3	3	0	0		80	4	7.5	26	2.666666667	3
52lantaarn	52	Control	lantaarn	Cognate	1	9	Yes	Post	7	No		0	7	0	7	0	78	75	3	3	24	1.666666667	3
52wafelijzer	52	Control	wafelijzer	Cognate	4	9	Yes	Post	3	Yes		0	9	0	9	0	78	75	3	3	24	1.666666667	3
52slang	52	Control	slang	Cognate	6	9	Yes	Post	7	No		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52stamper	52	Control	stamper	Cognate	7	9	Yes	Post	3	Yes		0	7	0	7	0	78	75	3	3	24	1.666666667	3
52onderzetter	52	Control	onderzetter	Cognate	11	9	Yes	Post	7	Yes		0	10	0	10	0	78	75	3	3	24	1.666666667	3
52bezem	52	Control	bezem	Cognate	17	9	Yes	Post	3	Yes		0	5	0	5	0	78	75	3	3	24	1.666666667	3
52tol	52	Control	tol	Non-cognate	23	h		Post	3	No		0	3	0	3	0	78	75	3	3	24	1.666666667	3
52skelter	52	Control	skelter	Non-cognate	27	h		Post	3	No		0	7	0	7	0	78	75	3	3	24	1.666666667	3
52slinger	52	Control	slinger	Non-cognate	29	9		Post	7	No		0	6	0	6	0	78	75	3	3	24	1.666666667	3
52puntenslijper	52	Control	puntenslijper	Non-cognate	31	9		Post	7	No		0	11	0	11	0	78	75	3	3	24	1.666666667	3
52speen	52	Control	speen	Non-cognate	38	9		Post	7	Yes		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52sambabal	52	Control	sambabal	Non-cognate	39	9		Post	3	No		0	8	0	8	0	78	75	3	3	24	1.666666667	3
52tulband	52	Control	tulband	Cognate	42	h	Yes	Post	7	No		0	7	0	7	0	78	75	3	3	24	1.666666667	3
52keppel	52	Control	keppel	Cognate	46	8	No	Post	3	No		0	5	0	5	0	78	75	3	3	24	1.666666667	3
52kraag	52	Control	kraag	Cognate	47	9	Yes	Post	7	Yes		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52schort	52	Control	schort	Cognate	55	9	Yes	Post	3	No		0	5	0	5	0	78	75	3	3	24	1.666666667	3
52rits	52	Control	rits	Cognate	58	9	Yes	Post	7	No		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52pruik	52	Control	pruik	Cognate	59	9	Yes	Post	3	No		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52kruiwagen	52	Control	kruiwagen	Non-cognate	63	9		Post	7	No		0	7	0	7	0	78	75	3	3	24	1.666666667	3
52klos	52	Control	klos	Non-cognate	64	9		Post	3	No		0	4	0	4	0	78	75	3	3	24	1.666666667	3
52buis	52	Control	buis	Non-cognate	66	9		Post	7	No		0	3	0	3	0	78	75	3	3	24	1.666666667	3
52passer	52	Control	passer	Non-cognate	74	h		Post	3	No		0	5	0	5	0	78	75	3	3	24	1.666666667	3
52spijker	52	Control	spijker	Non-cognate	76	8		Post	3	No		0	6	0	6	0	78	75	3	3	24	1.666666667	3
52vijzel	52	Control	vijzel	Non-cognate	77	9		Post	7	No		0	5	0	5	0	78	75	3	3	24	1.666666667	3
54broodrooster	54	Control	broodrooster	Non-cognate	3	g		Post	7	No		0	10	0	10	0	74	67.5	3	5	24	3.333333333	3
54lessenaar	54	Control	lessenaar	Non-cognate	11	9		Post	7	Yes		0	7	0	7	0	74	67.5	3	5	24	3.333333333	3
54garde	54	Control	garde	Non-cognate	12	9		Post	3	No		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54kapstok	54	Control	kapstok	Non-cognate	15	h		Post	3	Yes		0	7	0	7	0	74	67.5	3	5	24	3.333333333	3
54dweil	54	Control	dweil	Non-cognate	16	9		Post	7	Yes		0	4	0	4	0	74	67.5	3	5	24	3.333333333	3
54rietje	54	Control	rietje	Non-cognate	18	8		Post	3	Yes		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54tamboerijn	54	Control	tamboerijn	Cognate	23	9	Yes	Post	3	No		0	8	0	8	0	74	67.5	3	5	24	3.333333333	3
54wip	54	Control	wip	Cognate	24	9	Yes	Post	3	No		0	3	0	3	0	74	67.5	3	5	24	3.333333333	3
54stokpaard	54	Control	stokpaard	Cognate	25	9	Yes	Post	3	Yes		0.55	8	4	4	-3	74	67.5	3	5	24	3.333333333	3
54peddel	54	Control	peddel	Cognate	27	9	Yes	Post	7	Yes		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54stelt	54	Control	stelt	Cognate	30	9	Yes	Post	7	Yes		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54knuffel	54	Control	knuffel	Cognate	35	9	Yes	Post	7	Yes		0	6	0	6	0	74	67.5	3	5	24	3.333333333	3
54veter	54	Control	veter	Non-cognate	44	9		Post	3	No		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54hes	54	Control	hes	Non-cognate	48	8		Post	3	Yes		0	3	0	3	0	74	67.5	3	5	24	3.333333333	3
54waaier	54	Control	waaier	Non-cognate	52	9		Post	7	No		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54gesp	54	Control	gesp	Non-cognate	56	8		Post	3	Yes		0	4	0	4	0	74	67.5	3	5	24	3.333333333	3
54slab	54	Control	slab	Non-cognate	59	9		Post	7	No		0	4	0	4	0	74	67.5	3	5	24	3.333333333	3
54kous	54	Control	kous	Non-cognate	60	9		Post	7	No		0	3	0	3	0	74	67.5	3	5	24	3.333333333	3
54aambeeld	54	Control	aambeeld	Cognate	63	h	Yes	Post	7	Yes		0	6	0	6	0	74	67.5	3	5	24	3.333333333	3
54zaag	54	Control	zaag	Cognate	65	9	Yes	Post	7	Yes		0	3	0	3	0	74	67.5	3	5	24	3.333333333	3
54hengel	54	Control	hengel	Cognate	77	9	Yes	Post	3	No		0	5	0	5	0	74	67.5	3	5	24	3.333333333	3
54zeis	54	Control	zeis	Cognate	78	9	Yes	Post	7	No		0	3	0	3	0	74	67.5	3	5	24	3.333333333	3
54kruk	54	Control	kruk	Cognate	79	9	Yes	Post	3	Yes		0	4	0	4	0	74	67.5	3	5	24	3.333333333	3
54gieter	54	Control	gieter	Cognate	80	9	Yes	Post	3	Yes		0.4	5	2	3	0	74	67.5	3	5	24	3.333333333	3
55lantaarn	55	Experimental	lantaarn	Cognate	6	2	Yes	Post	7	Yes		1	7	7	0	0		78.75	4	0.979166667	24	3.666666667	1
55kurk	55	Experimental	kurk	Cognate	7	1	Yes	Post	3	Yes		1	4	4	0	0		78.75	4	0.979166667	24	3.666666667	1
55stamper	55	Experimental	stamper	Cognate	8	8	Yes	Post	7	No		1	7	7	0	0		78.75	4	0.979166667	24	3.666666667	1
55bezem	55	Experimental	bezem	Cognate	9	8	Yes	Post	3	Yes		1	5	5	0	0		78.75	4	0.979166667	24	3.666666667	1
55servet	55	Experimental	servet	Cognate	10	5	Yes	Post	3	Yes		1	6	6	0	0		78.75	4	0.979166667	24	3.666666667	1
55slang	55	Experimental	slang	Cognate	11	3	Yes	Post	7	Yes		1	4	4	0	0		78.75	4	0.979166667	24	3.666666667	1
55sambabal	55	Experimental	sambabal	Non-cognate	14	9		Post	3	No		1	8	8	0	0		78.75	4	0.979166667	24	3.666666667	1
55romper	55	Experimental	romper	Non-cognate	15	9		Post	7	No		1	6	6	0	0		78.75	4	0.979166667	24	3.666666667	1
55skelter	55	Experimental	skelter	Non-cognate	16	g		Post	3	No		1	7	7	0	0		78.75	4	0.979166667	24	3.666666667	1
55tol	55	Experimental	tol	Non-cognate	17	9		Post	3	No		0	3	0	3	0		78.75	4	0.979166667	24	3.666666667	1
55speen	55	Experimental	speen	Non-cognate	20	9		Post	7	Yes		1	4	4	0	0		78.75	4	0.979166667	24	3.666666667	1
55rammelaar	55	Experimental	rammelaar	Non-cognate	21	9		Post	7	No		0	7	0	7	0		78.75	4	0.979166667	24	3.666666667	1
55mijter	55	Experimental	mijter	Cognate	23	9	No	Post	7	No		0.5	5	3	2	-1		78.75	4	0.979166667	24	3.666666667	1
55keppel	55	Experimental	keppel	Cognate	24	9	Yes	Post	3	No		0	5	0	5	0		78.75	4	0.979166667	24	3.666666667	1
55schort	55	Experimental	schort	Cognate	25	5	Yes	Post	3	Yes		1	5	5	0	0		78.75	4	0.979166667	24	3.666666667	1
55kraag	55	Experimental	kraag	Cognate	26	2	Yes	Post	7	Yes		1	4	4	0	0		78.75	4	0.979166667	24	3.666666667	1
55tulband	55	Experimental	tulband	Cognate	27	8	Yes	Post	7	No		0	7	0	7	0		78.75	4	0.979166667	24	3.666666667	1
55pruik	55	Experimental	pruik	Cognate	30	1	Yes	Post	3	Yes		1	4	4	0	0		78.75	4	0.979166667	24	3.666666667	1
55vijzel	55	Experimental	vijzel	Non-cognate	31	9		Post	7	No		0	5	0	5	0		78.75	4	0.979166667	24	3.666666667	1
55buis	55	Experimental	buis	Non-cognate	32	9		Post	7	Yes		1	3	3	0	0		78.75	4	0.979166667	24	3.666666667	1
55kruiwagen	55	Experimental	kruiwagen	Non-cognate	33	9		Post	7	No		1	7	7	0	0		78.75	4	0.979166667	24	3.666666667	1
55passer	55	Experimental	passer	Non-cognate	34	h		Post	3	No		0	5	0	5	0		78.75	4	0.979166667	24	3.666666667	1
55klos	55	Experimental	klos	Non-cognate	36	8		Post	3	No		0	4	0	4	0		78.75	4	0.979166667	24	3.666666667	1
55dobber	55	Experimental	dobber	Non-cognate	37	9		Post	3	No		0	5	0	5	0		78.75	4	0.979166667	24	3.666666667	1
56wafelijzer	56	Experimental	wafelijzer	Cognate	1	6	Yes	Post	3	Yes		1	9	9	0	0		78.75	4	6	26	2.333333333	3
56onderzetter	56	Experimental	onderzetter	Cognate	3	6	Yes	Post	7	Yes		1	10	10	0	0		78.75	4	6	26	2.333333333	3
56kurk	56	Experimental	kurk	Cognate	4	1	Yes	Post	3	Yes		1	4	4	0	0		78.75	4	6	26	2.333333333	3
56lantaarn	56	Experimental	lantaarn	Cognate	6	9	Yes	Post	7	No		1	7	7	0	0		78.75	4	6	26	2.333333333	3
56slang	56	Experimental	slang	Cognate	7	3	Yes	Post	7	Yes		1	4	4	0	0		78.75	4	6	26	2.333333333	3
56servet	56	Experimental	servet	Cognate	8	6	Yes	Post	3	Yes		0.86	6	5	1	-1		78.75	4	6	26	2.333333333	3
56tol	56	Experimental	tol	Non-cognate	12	9		Post	3	No		1	3	3	0	0		78.75	4	6	26	2.333333333	3
56speen	56	Experimental	speen	Non-cognate	13	9		Post	7	No		1	4	4	0	0		78.75	4	6	26	2.333333333	3
56sambabal	56	Experimental	sambabal	Non-cognate	14	g		Post	3	No		1	8	8	0	0		78.75	4	6	26	2.333333333	3
56skelter	56	Experimental	skelter	Non-cognate	17	9		Post	3	No		0.63	7	4	3	-1		78.75	4	6	26	2.333333333	3
56puntenslijper	56	Experimental	puntenslijper	Non-cognate	19	9		Post	7	Yes		0.67	11	7	4	-1		78.75	4	6	26	2.333333333	3
56slinger	56	Experimental	slinger	Non-cognate	20	9		Post	7	Yes		1	6	6	0	0		78.75	4	6	26	2.333333333	3
56keppel	56	Experimental	keppel	Cognate	22	g	Yes	Post	3	No		1	5	5	0	0		78.75	4	6	26	2.333333333	3
56mijter	56	Experimental	mijter	Cognate	23	9	Yes	Post	3	Yes		0	5	0	5	0		78.75	4	6	26	2.333333333	3
